dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,epoch,character
0.26906505,0.47291198,0.110425346,-0.57976925,-0.17206042,0.12685642,-0.06899046,0.4234919,-0.15046391,-0.1626198,0.41704047,0.56968385,-0.15083209,-0.03648296,0.17151883,-0.27461097,-0.15120164,-0.39877266,-0.45864972,-0.23943113,0.1843899,-0.30933514,-0.38286006,-0.5682808,0.42251864,-0.07623138,0.69164056,-0.732478,0.4236908,0.1478278,21,(
0.7461916,0.5540809,0.4631022,-0.3626187,-0.8392988,-0.19607751,0.47470275,0.049008396,-0.547879,0.4915985,0.13808382,0.22717318,-0.037626553,0.18797967,-0.07320531,0.5560434,0.07983912,-0.14375235,-0.13503246,0.09358143,0.33797655,-0.37143108,-0.1320845,0.4562922,0.09387961,-0.17163399,-0.01127684,0.44872624,0.21325757,0.044224862,21,Y
0.06301678,-0.048674293,-0.67677766,-0.26857048,0.2803426,-0.06914247,-0.12828462,0.35419592,0.13690916,0.54194427,0.3650623,0.3705991,0.096538134,0.17286254,-0.5291258,-0.28478646,-0.4072773,-0.5726991,0.08631004,-0.3967751,0.352694,-0.89421684,0.3238802,0.40506858,-0.2497641,0.1538658,-0.2699827,0.26960364,-0.068715036,0.042331297,21,V
-0.047489475,-0.04013594,-0.4692037,-0.537448,-0.11951225,0.13369045,0.29837015,-0.09966649,-0.57360685,-0.0073161745,-0.24425718,0.50796705,0.1289568,-0.2847663,0.61529154,0.25146294,0.6060054,-0.13230066,0.16989201,0.1646075,0.58902776,-0.5039282,0.037573736,-0.007143608,-0.24714898,0.09797853,0.3966815,0.7847761,-0.3671935,-0.004624754,21,?
-0.089906864,0.3328441,0.2292707,-0.49319088,-0.45337853,0.25721085,0.24960652,-0.18883173,-0.077949665,-0.7087864,0.23318897,0.44262427,0.5184968,0.40335318,0.46749246,0.023192635,0.36989534,0.05010338,0.34636414,0.07367845,-0.05458482,-0.84788346,-0.28782594,0.27696654,-0.4574543,0.18692079,0.3557488,0.49204025,0.19902639,0.06578202,21,!
0.19818284,0.44676507,0.07460917,-0.07831075,-0.02581545,1.1031758,0.039475996,-0.12144801,0.017263269,-0.5144738,-0.25024283,0.24791926,0.08183398,0.2800041,-0.011907767,0.46373692,0.19576281,-0.358294,0.08443461,-0.033085972,0.5844282,-0.6198109,-0.61382383,0.21984352,0.18824328,-0.12558424,0.19606818,0.4731788,0.42529947,0.07689247,21,&
-0.15031974,0.1013396,0.013573689,0.3295679,0.08419892,0.34453428,0.056297112,0.39184555,-0.34648943,-0.6817252,0.049412277,-0.52332926,0.58428454,-0.3075176,0.14162175,-0.0068541933,-0.0018371878,-0.9720209,-0.12237857,-0.37526074,0.08793701,-0.23047881,-0.5405281,-0.06443307,-0.1263924,0.7653545,0.17785831,-0.23466781,-0.33439758,-0.024126789,21,%
0.33723664,-0.94080997,0.22574483,0.19120124,0.24345721,-0.0011127056,0.072631076,0.5313513,0.4356683,-0.14302133,0.16466331,-0.17928681,0.18800549,-0.23317467,-0.63145125,0.21121699,-0.21727017,0.108993836,0.42641345,-0.6404888,0.18911584,0.18554267,-0.15121444,0.26114282,0.575431,-0.45988205,0.04801797,0.41667464,-0.30171278,0.3681275,21,Z
0.1380998,-0.8260003,0.09546606,0.28876975,-0.9013858,0.12766956,0.5626151,0.29424548,0.29121444,-0.12883003,0.48749223,0.034287643,0.34579566,-0.06025599,-0.5155057,-0.01021404,0.20094284,-0.19358875,-0.47206572,0.47814494,-0.011086847,-0.48839712,0.033060264,-0.12939763,0.5226694,-0.006475952,-0.14862505,-0.123662025,0.34425429,0.1732687,21,Q
-0.042970642,-0.083850965,-0.3459868,-0.35879618,-0.100307696,0.31490552,0.48073682,-0.32168755,0.3036022,0.2958651,-0.09570718,0.49837792,0.33811447,-0.39044684,-0.010398008,0.14526375,0.19424853,-0.19183557,0.459042,0.46982077,-0.30006638,-0.37609652,-0.45184,0.06567903,-0.74388146,0.24105929,0.033788327,0.6135234,-0.3612678,0.25135127,21,/
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,~
0.29741752,-0.08120265,0.58926284,0.04822711,-0.27567065,-0.7215214,-0.12988804,-0.3274309,0.34749416,-0.016070204,0.23663531,-0.013420606,0.3388015,0.041841853,-0.0877601,0.6435251,-0.055317864,-0.07647047,-0.597367,-0.115897946,-0.6250679,0.7608082,0.06401295,0.10880905,-0.1125591,0.32749704,0.5056583,-0.40215638,0.12487489,0.44896677,22, 
-0.025543392,0.06552064,0.117770515,0.68735206,0.12743887,0.27798465,0.1350084,0.35161805,0.85855085,0.20199814,-0.26027152,-0.019389398,-0.7117052,0.5343375,0.21650127,-0.22855549,-0.33640096,0.2700701,-0.010334576,-0.4706437,0.095953725,-0.63067657,-0.106464796,-0.36643487,-0.3490029,-0.047192786,0.046507373,-0.5741501,-0.030762363,-0.050176464,22,e
0.1071324,1.1180713,-0.095959805,0.0744769,0.08303645,-0.08045747,0.26269877,-0.20127657,-0.44717732,0.17431481,0.1857761,-0.15102756,0.16322133,-0.08131022,-0.15692894,-0.34645525,0.014100932,1.076455,0.038894787,-0.35303748,0.008287277,-0.073041484,-0.3539253,0.2324646,-0.101783216,-0.5458896,-0.17134213,0.14759427,0.4337815,-0.288961,22,t
-0.574332,-0.5267944,-0.16521879,-0.6106393,-0.51073813,0.24595772,-0.06371241,0.3000544,0.41961223,0.011388249,-0.063664794,-0.090153866,-0.26769367,0.3079205,0.2799953,0.019211197,0.5101302,0.055541143,-0.018478077,-0.37239486,0.27372387,0.36041483,0.6537407,-0.15886685,-0.1949573,-0.9124145,0.176827,-0.35831958,0.0038332774,-0.23113938,22,a
0.20930046,-0.27906993,-0.053042818,0.0676602,-0.12150533,0.04310788,-0.38826936,-0.038889382,0.6308883,-0.1079532,0.62925845,-0.119076125,-0.56956273,-0.46553364,0.036911845,-0.3657762,0.5190504,0.1874685,-0.056373633,0.90840364,0.002213679,-0.27434772,-0.34430835,-0.47651136,-0.40905505,0.14333224,-0.03224157,-0.5261773,-0.32999808,0.27829787,22,o
-0.16904302,0.47816974,-0.11012624,0.056679416,0.44873253,0.24231535,-0.4491467,-0.01597661,-0.30456454,0.39417478,-0.18218313,0.3462792,-0.056633778,-0.43446517,-0.75135475,-0.24133848,-0.37724486,-0.23870146,-0.25129575,-0.03675345,-0.023042358,0.0678221,0.088849,-0.43549162,0.3276925,-0.38096493,0.37254354,0.9123451,-0.19246447,-0.35618523,22,n
0.007391145,-0.20979851,0.14795594,0.08328373,-0.39840043,-0.18647401,-0.21045771,-0.22102977,0.47543237,-0.5587622,0.03608603,0.43414816,-1.0816389,0.77259284,-0.114707194,0.32433194,0.018553473,-0.15274765,0.03856838,0.24038939,0.026976086,0.21993437,-0.088364825,-0.27540508,0.17824927,-0.21284394,0.17591754,-0.28775126,-0.048146155,-0.6898389,22,i
-0.32452336,-0.0723796,-0.103092015,0.12655896,0.22196996,0.059726983,0.3245579,-0.28733492,0.087079786,0.20155658,-0.18422563,-0.07053365,0.23090869,-0.40400648,-0.06023467,0.31771004,-0.61002535,0.26423216,-0.32013136,0.503555,0.08607769,-0.26224166,0.7841239,-0.010875676,0.8861169,-0.47388223,0.081080236,0.08918288,-0.27442536,-0.24745433,22,r
0.05469741,0.14973451,0.17401727,0.5316647,0.79944587,0.14136367,-0.050941437,0.35393062,-0.11315548,-0.36426803,0.31603086,-0.42529786,0.177468,-0.023084572,0.1138318,-0.5369156,0.62324023,-0.5858221,-0.1054402,-0.25701016,-0.1250814,0.36819297,-0.043498836,-0.40683383,0.65357304,0.06452776,0.26326895,0.0388532,0.59567297,-0.19298445,22,s
-0.17137057,-0.108491905,0.6829924,0.03862648,0.47801596,-0.004017656,-0.4251074,0.21519007,-0.14179003,-0.31367585,0.07320413,0.38264555,0.2767996,-0.680992,0.27322748,-0.37073377,0.018133888,0.20870295,-0.21749465,0.17971386,0.34784827,-0.40551695,0.21153453,-0.02312012,-0.3842684,-0.47523433,-0.8596444,0.19033973,0.4648012,-0.36079237,22,h
-0.9484708,-0.074511334,-0.09408925,-0.4710612,0.14237866,-0.009676127,0.46274224,-0.2438981,-0.48376358,-0.052211493,-0.23521374,0.19254375,-0.19272155,-0.29456285,-0.24239735,-0.18062952,-0.06776409,1.0118951,0.2904633,0.15827788,0.033695444,-0.073642164,0.4430968,-0.23001832,0.22348465,0.7099173,-0.19545868,0.11748884,-0.05439767,0.15176363,22,l
0.032307215,-0.025446095,-0.59716547,-0.17427213,-0.05229684,0.23370169,-0.40018734,0.4840017,-0.6689226,0.19087052,-0.29265177,-0.123136364,0.45886722,0.118458234,-0.19739771,0.53013533,-0.2556717,-0.008451313,-0.46849552,0.10182292,0.09689946,0.12708937,-0.023029791,-0.464527,0.06882707,0.17455395,-0.9929855,-0.4529909,-0.1616853,0.127702,22,d
-0.26956648,0.273241,-0.12991056,0.5623459,0.054605983,-0.1906596,0.86337495,-0.11413723,-0.28343904,-0.17402218,-0.34641215,-0.6376413,-0.42009592,-0.1277946,0.04748437,-0.5487787,-0.15418823,-0.24980491,0.22245966,-0.034805022,0.46233505,0.8421918,-0.10559738,0.09562147,0.11809385,-0.27127868,-0.34142208,0.35418284,-0.10078473,0.4104033,22,c
-0.8591514,-0.17899022,0.81829095,-0.12412762,-0.15398057,0.3269997,-0.564098,0.39593306,0.035240274,0.43681493,0.3368291,-0.061704252,-0.5146095,0.6315742,0.2848503,0.031722713,-0.14724003,0.030374644,0.36384642,0.49614754,-0.18288505,0.30177006,-0.17270404,-0.16303805,-0.19599827,-0.3292454,0.2508785,-0.10911202,0.033765577,-0.002581729,22,u
-0.21491283,0.2995898,0.25904238,-0.33942506,0.5602122,0.0983782,-0.2154016,-0.15930042,-0.1280372,-0.27662152,0.10700732,-0.18760091,0.024678541,0.21952108,0.039861478,-0.48005113,0.026435928,0.28285545,-0.46205798,-0.0717613,-0.17447762,0.15638776,0.19755866,0.85238546,0.633141,-0.19721368,-0.420686,-0.77287626,-0.66092974,-0.05039539,22,m
-0.7667206,0.2740896,0.2122451,-0.08069026,0.38866475,-0.29432684,0.23997463,0.27957037,-0.63493407,0.39029622,0.030298918,-0.22052418,-0.09208403,-0.3108263,-0.61780196,0.6088589,0.6482028,-0.09294844,-0.27966133,-0.29747587,0.1545676,-0.20134556,-0.34996969,0.2326835,0.115635484,-0.579235,0.09345911,-0.21216844,-0.11866843,-0.34890896,22,f
0.0055271923,-0.38903862,0.07342236,0.030436724,0.17224132,-0.33616564,-0.63874245,-0.79128814,0.075362474,0.6925825,-0.22332351,-0.60764354,-0.048957143,0.48610303,-0.13197307,-0.5173731,0.12700978,0.21058555,0.11584292,-0.103164986,-0.021860583,0.10099846,-0.14378539,-0.21419911,0.3938671,0.11142285,-0.55766124,0.5818078,-0.49865228,0.09898523,22,p
-0.2588422,-0.08006033,0.020184383,0.42504957,-0.005336786,-0.11364224,-0.44625902,0.560623,0.056044806,-0.43523347,-0.574982,-1.0840309,-0.055767782,-0.41801566,-0.5511054,-0.11264707,-0.12264549,-0.012826431,0.53836566,0.3431805,-0.0012286457,0.0057676723,0.397433,-0.15313312,-0.031808637,-0.2634811,-0.26457623,-0.11133265,0.12147431,-0.115881436,22,g
0.3541502,0.46810946,0.11398532,-0.38193062,0.5157773,-0.10402806,0.09243812,0.3803629,-0.5500459,-0.18967134,-0.22281262,-0.41512874,-0.35461047,-0.1864408,0.09934705,0.15203778,-0.14093356,-0.18856364,-0.085792385,-0.32646462,0.13678186,-0.95884776,-0.28937376,-0.77075166,0.06711604,0.06128072,0.6320155,-0.11919069,-0.091593295,-0.1178108,22,y
0.34026992,0.26206687,-0.027630597,0.14226869,0.17884728,-0.22647405,-0.5234072,-0.15409257,-0.46606234,0.034788087,-0.23741692,0.26345062,-0.034625534,-0.21924567,0.3614645,0.55835164,0.73353773,0.02895229,-0.6942007,0.5896008,0.46032366,0.037013583,0.0151108485,0.40471274,-0.13657811,-0.38176283,-0.26966175,0.37320036,0.67048013,-0.07741712,22,w
0.07290483,-0.09961537,-0.3344949,-0.39991656,-0.16877191,-0.22651239,-0.09385957,0.112639256,0.26393437,0.054984063,0.8673333,-0.64333314,0.0028711709,-0.57927585,0.2136281,0.23302168,-0.31192586,-0.17100614,0.041928817,-0.11943773,0.38347912,-0.1944385,0.15432167,0.42107815,0.08688924,0.78575176,-0.42507046,0.37213904,-0.36983162,-0.3835293,22,b
0.07216316,0.29720896,0.05241495,-0.60668004,0.08604275,0.54099387,-0.30674624,0.16770484,-0.29397392,-0.3573271,-0.51611704,0.37140194,0.50517344,0.81580484,0.6895879,-0.20399629,-0.0034652431,-0.043492272,0.06942084,-0.08326257,0.10775709,-0.4283344,0.16620131,0.53743887,0.37551036,0.39563686,0.15050755,0.22382818,0.104374714,-0.25733134,22,.
0.4361139,0.06317996,-0.17225333,-0.8440836,-0.2581272,0.2731897,-0.20324203,0.023327274,0.034426913,-0.22169772,-0.8845242,0.08795979,-0.16488972,0.059515577,0.07835815,-0.1275323,0.3772649,0.17720048,0.013655696,-0.54008764,0.6284056,-0.15850936,0.041466616,0.096834525,-0.038780842,0.109020285,0.6173597,-0.037966043,0.73069245,-0.40044856,22,","
-0.29793146,0.077338845,-0.6129958,-0.28848234,0.49022585,-0.5230972,-0.13500701,0.5410499,-0.32585213,0.51884323,0.03657757,0.038912915,0.24076362,0.0071498174,0.37222493,0.018830728,-0.4424155,-0.2113608,0.5367667,0.20030062,-0.21098097,-0.056852546,1.0157242,-0.26283684,0.26626152,-0.13068289,0.16383865,0.20104812,-0.13194886,0.3954572,22,v
-0.03734817,0.22120942,0.13199046,-0.4299061,0.29508165,-0.2398887,-0.5796375,0.44500113,0.021575853,-0.12591682,0.2256814,-0.6131388,-0.40934983,0.44578308,0.21604036,0.1705277,-0.35359138,0.24652788,0.16089204,-0.0794758,-0.2821501,-0.15757814,0.12866902,-0.17230254,0.77724606,-0.06822169,-0.86595726,0.1026925,0.6393341,0.19219607,22,k
0.06996076,0.6459192,-0.43765107,-0.085676,-0.17214124,0.36882505,-0.5379486,-0.55915797,0.32263663,-0.92200035,-0.117794916,0.3730655,-0.14758386,-0.39341268,0.3509515,0.24999025,-0.63599753,-0.54167783,0.16810857,-0.014944683,0.15493825,-0.16517572,-0.1163077,-0.115458824,-0.256461,0.1606626,0.21771373,0.3128947,0.110748746,0.2969253,22,'
-0.3468375,0.726409,-0.12293169,-0.00022020971,0.39801192,0.46026948,0.4654661,-0.25138804,0.07929169,0.27800733,0.32826614,0.17635599,0.4278642,0.048155654,-0.25228435,-0.15241955,0.26543272,-0.1363992,0.02668013,0.02443419,-0.5812176,-0.12936406,-0.79662555,0.049424917,0.28011754,0.38244277,-0.43777654,0.11316226,0.8188257,-0.016803905,22,T
0.37833348,-0.5361663,0.37436152,0.432905,-0.54204756,-0.6006252,0.127803,0.02240818,0.10620333,0.17537947,0.14879346,0.37692815,0.5289077,-0.13879356,0.2241081,0.0018767485,-0.32711503,-0.2444092,-0.32904026,0.032255866,-0.94756323,0.4562853,-0.045497734,0.3973689,-0.17074655,0.5695461,-0.0031629633,-0.2609765,0.15051746,0.16894856,22,-
0.48628226,-0.47510388,0.115626186,0.27787653,0.56032693,0.2743751,0.3769392,0.008207844,-0.17719235,-0.480039,0.7626211,0.26631686,0.070827425,-0.222088,-0.33246312,0.041943777,0.3805367,-0.39177647,0.21612172,-0.19358067,-0.072413415,0.084074564,-0.4504053,-0.24753292,0.7778433,-0.1433438,0.013389338,0.08461261,0.68646324,0.11155853,22,S
0.0749018,0.020959487,0.14406264,0.05263501,-0.28497347,0.25703892,0.21585943,0.15212716,0.26905128,0.6932385,-0.48690322,0.34762308,0.31623477,0.26076594,-0.081424154,0.65481186,0.02852816,-0.806847,0.45779008,0.21901612,-0.2065196,-0.47293028,0.12887532,0.025526943,-0.19949459,-0.5417418,-0.1372924,0.4656362,0.2913464,0.51781374,22,M
0.4916574,0.5540557,-0.11176261,-0.38746557,0.38315728,0.47222835,0.6957032,0.32500085,-0.10669944,-0.14634338,0.28517765,-0.009336677,0.09411034,0.5429335,0.45741543,0.21601045,0.06491518,0.14135039,-0.19444552,-0.043925464,0.015636962,-0.43055785,0.04418836,-0.19089349,-0.729172,-0.21144082,0.01826168,0.67235154,0.17138606,-0.28893474,22,`
0.39945894,-0.08091304,-0.10541358,-0.43067974,0.60676825,-0.05087646,0.4486733,-0.051207084,-0.14056034,-0.15351601,0.35764754,0.21987861,-0.27389222,0.4339782,-0.8139635,-0.40339172,0.21614341,0.17792773,0.45534766,-0.012092041,0.55496395,0.41243324,-0.3632189,0.6971815,0.038543507,-0.0823926,-0.050890543,0.29050094,-0.033351246,0.017273128,22,C
-0.40503263,-0.68132967,-0.17189628,-0.005628886,-0.5866721,1.0037451,-0.12210622,-0.065864295,-0.022734918,-0.030247869,-0.18393676,-0.3224903,0.1624543,-0.02055322,-0.45523998,0.34582475,0.6718729,-0.20634411,0.3946764,-0.34615302,-0.07416352,0.12707756,-0.11775971,0.10299172,-0.22222887,0.14076187,-0.10787144,0.14991468,0.10215068,-0.7408461,22,A
0.21686307,-0.12785931,-0.01700654,0.34475803,-0.20245232,0.2553457,0.19413428,-0.6204727,-0.17554726,-0.035601947,-0.5596015,0.74854493,0.63928676,0.12041971,0.25806785,0.06525666,-0.5048771,-0.23464581,0.18794662,-0.56850237,-0.09912812,0.5010392,-0.12276525,0.25642914,0.14705467,0.04339129,0.36268324,-0.009462187,-0.69667375,-0.43777853,22,1
0.37171826,-0.19269162,-0.3051017,-0.5759736,0.13867375,0.16373946,0.17434786,-0.42855868,-0.50824463,-0.512362,-0.5012592,0.47457126,0.42093274,-0.37396654,0.11207084,-0.37512928,-0.33795065,-0.24174358,0.3364793,-0.22359973,-0.07416397,-0.3449647,-0.2363635,-0.016296776,-0.009657909,0.3406425,0.58145416,0.35227457,-0.2681482,-0.52402365,22,0
-0.098259024,-0.15365955,-0.30621162,-0.09699336,-0.018867712,0.026622975,0.38696948,0.17941336,-0.24296105,0.4302022,0.4478031,-0.49891162,0.21093468,-0.2106514,-0.09624384,0.48601022,0.20225477,-0.2519368,0.89501244,0.006508289,0.15202503,-0.3665489,0.5046528,0.50091696,-0.21555124,0.68807137,0.07709107,-0.54519576,-0.4462991,0.20657676,22,B
-0.14111173,-0.37701958,-0.5537675,0.15647922,-0.17271644,-0.24139427,0.016566355,0.30188668,-0.30043754,-0.47836137,0.09410922,0.487811,0.0854261,-0.3110286,0.4419056,0.34644273,0.45453987,0.16066644,0.6255381,-0.09103874,0.32735333,-0.2643995,-0.5146653,0.33298984,0.1974853,0.538199,0.20586161,0.13162492,-0.2479969,0.8227403,22,H
0.55489326,0.081610605,-0.29141697,0.5634744,0.025519244,-0.20610894,-0.11864851,-0.04321569,-0.49218768,0.82162815,0.13731268,0.36107603,-0.045784168,0.08844016,-0.049992483,-0.18285856,0.024193976,-0.05792688,0.49837956,-0.37333328,-0.41059208,-0.024514023,0.4467177,0.10577271,0.19331765,0.16366714,-0.8134633,0.0922154,-0.68216103,-0.17678133,22,P
0.0989124,-0.11351845,-0.1269735,0.07163425,0.4509062,0.23078585,-0.46870315,0.2001618,-0.33489454,-0.488847,-0.21683384,-0.62186736,-0.0060450835,0.49337772,-0.3429593,0.08865469,0.03992149,0.9367976,0.051348526,-0.12608561,0.49058804,-0.030322663,0.38467214,0.3607545,0.10994805,0.18414125,-0.002553261,-0.18551956,0.05973698,0.8748781,22,x
-0.57799894,-0.055093303,-0.7428731,-0.21401379,0.25922325,0.5346236,0.4282883,-0.0592762,0.029738558,-0.46515274,0.43101853,0.17190316,-0.6125374,0.5246021,0.14469205,0.029409053,0.31633064,-0.72112507,0.08990675,0.012602039,0.13258031,-0.15479869,-0.7180343,0.11510725,0.08887192,0.12783778,-0.25196236,-0.1242363,0.28188607,-0.13259545,22,I
0.17558219,0.37713277,0.32701945,-0.9182508,-0.08256143,-0.17925642,0.4667762,-0.11294704,-0.0245747,0.45970583,-0.02532404,0.16943756,0.13628528,0.08079471,0.45266107,0.2498809,0.54181564,-0.34924114,0.2380115,0.050438367,0.38313317,0.10131493,0.5697153,0.61730945,-0.0698048,0.5645628,-0.25831556,0.48547205,0.17300205,-0.16622499,22,W
-0.47106352,-0.21113533,-0.066557206,0.068203166,-0.027456064,0.48204014,-0.041428845,0.5073285,-0.42121664,-0.1488608,0.47465754,0.04606341,0.44775635,0.32130218,-0.112437226,-0.039704353,-0.67342865,-0.38786343,0.16224922,0.008449535,0.22174253,-0.7156194,-0.08980839,0.72675574,0.0600522,-0.115941375,0.09391184,-0.27626762,0.058851443,0.7250081,22,D
0.6481458,-0.21580835,0.2631158,0.32182556,-0.19690898,0.39999008,0.06438766,-0.2205945,0.14442146,0.08920762,0.006026378,0.08873748,0.4185071,0.014640125,0.20873067,0.4802345,-0.11070029,0.32417998,0.11265871,-0.010357088,0.64094037,-0.23106535,0.19045077,0.30219927,1.2463129,-0.43535286,0.047999218,0.014644296,-0.35666618,0.16787182,22,R
-0.12581113,-0.18006995,0.44117257,-0.26774797,-0.23387378,-0.2767793,-0.13059776,0.22055376,-0.11027019,0.545737,0.11468045,0.12237534,0.2112021,-0.21426852,-0.4955033,0.4673156,0.29834282,-0.8176124,0.29610783,-0.72552806,0.8016978,-0.5065862,-0.26933247,0.24200456,0.28398776,0.2161733,-0.12355172,0.1232765,-0.05321702,0.05273505,22,F
0.8364284,-0.32577497,-0.25824982,0.009490742,0.1249205,0.002790176,0.1949663,0.2759546,0.48646393,-0.29465994,0.14876857,-0.07522367,0.17935787,0.4519943,-0.7360015,0.035766765,-0.4049343,-0.19731867,-0.38913628,0.06072178,-0.18716371,-0.32096007,0.8272983,0.5582352,0.3593869,0.118190415,0.2364586,-0.17874558,-0.18343654,0.11937172,22,L
0.28888312,-0.51384646,-0.6301499,0.45376444,0.083973125,0.018019186,0.25110385,0.6961507,-0.22787988,0.24271208,0.30964714,-0.117087126,0.13265647,0.06238842,-0.97056407,0.22437137,0.114868246,0.34065995,0.5365294,0.17557144,-0.3054883,-0.33889738,0.13502315,0.21790786,-0.13612117,0.14702909,-0.42470542,0.38333687,-0.28947812,-0.29515502,22,G
-0.18486904,-0.2753432,-0.3097202,0.44045553,0.58268934,0.1832591,-0.4353332,0.4587903,0.031280257,-0.12457091,0.18038563,0.20331451,0.33733684,0.4330354,-0.29911587,-0.03726553,0.2729099,0.09631227,0.15579511,-0.5286709,-0.18354951,-0.057731822,0.05870177,0.72355604,0.12500952,0.01626375,-0.07534425,0.6390831,-0.7116797,0.6755835,22,J
-0.024136726,-0.36955467,-0.58494127,0.44302022,-0.14671887,0.4207132,0.39347816,-0.52728826,-0.37072656,-0.08646073,-0.59148276,0.40159917,0.6905682,0.051084306,0.5775829,0.2694074,-0.54006493,-0.32964185,0.28480968,-0.34824374,-0.10421634,0.13672996,-0.33934006,-0.04837879,-0.09250254,0.077177264,0.36810857,0.011142872,-0.33969334,-0.36879492,22,2
0.44109407,-0.13704415,0.33488733,-0.23024093,0.5086045,-0.23686397,0.5891187,0.5288005,-0.008753222,-0.30868375,-0.16077949,0.18147644,0.1709542,0.05834587,-0.44694194,-0.47078732,0.23437658,-0.42224967,0.2663754,0.27283886,-0.9365493,-0.26896763,0.27887386,-0.13832417,0.35830548,-0.10292427,0.3375908,0.5076352,-0.00076620304,-0.15496306,22,N
0.27899516,-0.037773684,-0.24883665,0.10229187,0.13995177,-0.02900041,0.35612798,-0.4421813,-0.1300736,-0.037134387,-0.68798625,0.7468999,0.3273442,-0.28545475,0.47878608,0.36925527,-0.35221955,-0.079609126,0.6095058,-0.5875072,-0.037636027,0.17306075,-0.6336055,0.14466639,-0.16232596,-0.03137364,0.42846385,0.16762854,-0.45105577,-0.3833605,22,5
0.18683214,0.15351434,-0.117825456,-0.047995802,-0.103305936,-0.054891393,-0.33320457,-0.61616886,0.04859077,0.31269586,0.5572827,-0.533979,0.39763096,-0.33196995,-0.8006735,-0.022791963,0.8565875,0.11551618,0.08304328,-0.28701153,0.20909397,-0.20466691,0.702936,-0.04181187,-0.20828266,0.03866367,-0.15834826,-0.3244202,-0.17556074,-0.40709335,22,j
0.3010651,-0.15237159,0.52088517,-0.20221005,-0.17502701,0.2757163,0.23839685,-0.2990493,-0.029097125,-0.55826026,-0.2367482,0.31421715,0.2540113,0.024180403,0.1902145,-0.09647778,-0.04612648,-0.21035427,0.389091,-0.39855224,0.02700566,0.13247445,-0.5524818,0.6906678,-0.4953,0.32754204,0.35247067,-0.20563696,-0.7773686,-0.67897975,22,9
-0.37525043,-0.42885602,-0.37924877,0.55804926,-0.011863755,1.0083396,-0.00045606098,0.08722903,0.58530486,0.12627551,-0.05206101,0.14769074,0.19511248,-0.12067797,-0.32818747,0.0030064543,-0.6160666,-0.0492186,0.3011925,-0.20963052,0.08661691,-0.30750132,0.04098869,0.21903741,-0.8987533,-0.024868533,0.22414051,0.038351722,0.09598148,0.09870489,22,E
0.22757998,-0.1677736,-0.45430985,-0.09512973,-0.72294736,0.62690747,0.0468716,-0.11378795,0.20619312,0.34707978,-0.6542764,0.14482087,-0.5142243,-0.2532788,-0.3963621,-0.031953607,0.59786224,-0.66897756,0.03925639,0.429678,-0.09251193,0.033873867,-0.06559101,0.3861724,-0.3675859,0.0410344,-0.1894325,0.4286995,0.40420103,-0.030811489,22,O
-0.67196786,-0.43671727,-0.06170031,0.29783818,-0.52464694,-0.14008018,0.104954965,0.36765122,-0.0122497855,-0.17117345,-0.07973903,-0.5687002,0.32358134,-0.6593111,-0.3031698,-0.23837139,0.4163673,-0.21089485,-0.89542925,0.48905474,-0.4310038,0.02315664,-0.011135592,-0.29999447,0.02105281,0.025648234,-0.22475581,0.101246916,0.3769188,-0.19341284,22,q
0.46805078,0.13357137,-0.45715016,-0.16961315,0.12364577,0.4835435,0.5232963,0.7569258,-0.13287455,0.009339809,0.033670068,-0.12323308,-0.17382947,0.14439113,-0.73451304,0.5548656,-0.032929976,-0.49118194,0.36438113,-0.08251607,0.03588429,0.29455188,-0.35874385,0.63540155,0.10418373,0.27911484,-0.3036042,0.3486132,0.08183556,0.43054545,22,K
0.31458545,-0.16004892,-0.5187786,0.1693126,-0.14664869,0.13433403,0.7187552,-0.501766,-0.13116573,0.105461776,-0.34258538,0.69154143,0.6263783,0.056026272,0.25331593,0.22728194,-0.49348933,-0.17893629,0.37289473,-0.11985337,0.0072789425,0.2748139,-0.6143981,0.3334875,-0.029109731,0.014977564,0.28050825,0.19448201,-0.60518545,-0.3967206,22,3
0.35054776,-0.27851987,-0.537848,0.20578896,-0.43979168,0.19602439,0.6247012,-0.35374507,-0.068414874,0.1740974,-0.32475737,0.72621685,0.455502,0.083656006,0.53352505,0.13338374,-0.4722782,-0.11082349,0.40874523,-0.28852883,0.03630107,0.12871623,-0.46502507,0.24855395,0.11743123,0.1985585,0.3811672,0.11416947,-0.36008656,-0.6418073,22,6
0.09178006,0.15388906,-0.5083974,0.044680897,1.1035858,-0.6585965,-0.16808678,0.0745056,-0.024065938,-0.06160315,-0.05570854,-0.12949395,0.039587557,-0.19277957,0.16658314,-0.3640386,-0.2027572,0.15892664,0.5878387,-0.2614464,-0.75707066,-0.4878726,-0.09251971,0.22805521,-0.18075176,-0.021920893,0.027912078,0.59852153,0.21877287,0.046999943,22,z
